amount,payment_method,failure_reason,customer_success_rate,retry_count,day_of_week,hour_of_day,is_recovered
743.79,CARD,insufficient_balance,0.8920901119481963,0,5,11,1
1036.99,CARD,temporary_bank_error,0.8143228625937792,3,6,2,0
1537.57,UPI,bank_timeout,0.7649359301050142,1,3,18,1
2673.93,UPI,network_error,0.6740153675403653,2,5,8,0
1101.28,UPI,invalid_payment_details,0.8100664838683282,0,3,2,0
2036.29,UPI,network_error,0.6067679969888592,1,0,7,0
5644.06,CARD,bank_timeout,0.7985733591076664,1,0,10,0
1605.69,UPI,insufficient_balance,0.7752534590990379,0,0,1,1
1497.65,UPI,temporary_bank_error,0.8045490037181195,3,0,9,0
240.11,UPI,insufficient_balance,0.6834591001759133,2,5,18,0
78.99,CARD,invalid_payment_details,0.8892760712181738,0,2,6,0
1617.08,CARD,account_issue,0.7606951570583902,2,6,20,0
997.42,CARD,bank_timeout,0.764917721734543,2,0,0,0
655.38,UPI,insufficient_balance,0.4094939211973347,1,6,7,0
1399.02,CARD,insufficient_balance,0.9271364800980707,0,0,16,0
1032.35,UPI,bank_timeout,0.9535203950731866,2,6,22,1
3387.27,CARD,account_issue,0.6052304670910296,0,2,5,0
1195.25,UPI,account_issue,0.2304805324923588,2,2,23,0
519.61,UPI,network_error,0.6246828784556936,0,2,3,1
2951.79,UPI,temporary_bank_error,0.7790928744204244,0,6,0,0
882.6,UPI,temporary_bank_error,0.5910246286512377,0,2,9,0
1856.66,UPI,bank_timeout,0.8494650209614316,0,3,2,1
680.34,NETBANKING,insufficient_balance,0.35086596096293265,0,2,18,0
572.59,UPI,bank_timeout,0.7857393068175522,1,0,7,1
1192.93,UPI,invalid_payment_details,0.7395488104257466,0,1,23,0
1110.79,UPI,bank_timeout,0.9395176770883215,0,5,1,0
1771.93,UPI,insufficient_balance,0.7220918331140576,1,6,1,0
838.28,CARD,account_issue,0.9140286766277522,3,4,9,0
174.8,UPI,network_error,0.45263582024810806,1,3,12,0
711.39,CARD,temporary_bank_error,0.7262922653031985,2,3,13,1
2425.56,UPI,bank_timeout,0.7901063352729262,0,5,16,0
814.54,NETBANKING,temporary_bank_error,0.4543638127334677,0,2,18,0
857.15,UPI,insufficient_balance,0.9137494189370559,4,6,6,0
2940.62,NETBANKING,invalid_payment_details,0.9383533785284913,2,1,13,0
538.09,UPI,insufficient_balance,0.6994705462744886,0,6,14,1
234.44,CARD,invalid_payment_details,0.6110197961495963,0,0,9,1
933.9,UPI,temporary_bank_error,0.8427028001158656,2,1,12,0
675.75,UPI,network_error,0.561488758673319,0,4,20,0
417.28,UPI,account_issue,0.7374931249685589,3,5,11,0
920.23,CARD,temporary_bank_error,0.7794420712931227,0,3,3,0
1792.75,UPI,insufficient_balance,0.7974342065531282,1,0,15,1
1086.49,UPI,bank_timeout,0.6873307134108179,2,3,19,1
1490.67,CARD,invalid_payment_details,0.6804684192918411,0,1,15,0
6723.79,CARD,network_error,0.8549527444793107,0,5,20,1
778.31,NETBANKING,invalid_payment_details,0.7789569655882563,1,6,22,0
1448.59,UPI,network_error,0.3091821404604193,1,3,0,0
659.04,UPI,account_issue,0.741523661509871,1,0,5,0
470.43,UPI,insufficient_balance,0.7223727962634795,0,5,2,0
611.0,CARD,insufficient_balance,0.5891317381215793,2,5,11,0
679.42,NETBANKING,account_issue,0.7634505697610685,0,0,23,0
1571.01,NETBANKING,bank_timeout,0.8843420003917664,1,3,6,0
11488.2,NETBANKING,insufficient_balance,0.9221806492779315,2,4,1,1
535.9,CARD,temporary_bank_error,0.8698256502300787,1,3,19,1
722.98,NETBANKING,bank_timeout,0.7729703103755979,1,5,8,0
1029.55,UPI,insufficient_balance,0.7110336282798861,1,5,12,0
1629.13,NETBANKING,bank_timeout,0.7637823147462455,5,6,6,1
1427.32,CARD,bank_timeout,0.9524007238772171,1,0,0,0
3960.38,UPI,temporary_bank_error,0.7837485778826923,2,6,21,0
96.89,UPI,account_issue,0.7935754128276318,4,6,1,0
100.79,UPI,bank_timeout,0.8517813501551929,1,3,7,1
667.89,CARD,bank_timeout,0.8371224193866456,0,6,15,1
3285.59,CARD,temporary_bank_error,0.7555020826311276,1,4,16,0
229.14,UPI,network_error,0.5628625416458668,1,2,6,0
54.18,CARD,insufficient_balance,0.8630034607655223,0,2,6,1
1941.43,UPI,bank_timeout,0.6033593323059413,2,6,16,1
1399.2,CARD,insufficient_balance,0.8317395583571835,3,3,17,0
368.63,CARD,temporary_bank_error,0.43735072845778494,0,1,15,1
409.3,NETBANKING,account_issue,0.9717097093545292,1,5,12,0
415.82,UPI,insufficient_balance,0.934192426878341,4,3,11,1
1224.8,NETBANKING,insufficient_balance,0.6719115927964422,0,2,23,0
586.21,UPI,insufficient_balance,0.7773994823460462,0,5,21,0
1797.34,UPI,bank_timeout,0.5492960687727783,0,1,23,1
63.14,UPI,bank_timeout,0.9591888026998705,0,6,22,1
465.52,CARD,bank_timeout,0.3564607213906854,2,2,12,1
355.65,NETBANKING,invalid_payment_details,0.579482794120275,1,2,3,1
848.66,UPI,temporary_bank_error,0.7212084281509861,2,5,3,0
640.31,NETBANKING,insufficient_balance,0.8051863449277907,2,6,7,1
2435.35,UPI,insufficient_balance,0.4699543898870049,1,4,5,0
170.83,UPI,account_issue,0.5456104263298641,1,4,13,0
1147.67,UPI,bank_timeout,0.7481657043881718,2,2,0,0
1916.65,UPI,insufficient_balance,0.8352927377442485,2,0,7,0
7020.91,NETBANKING,insufficient_balance,0.9417450223325409,1,3,12,0
677.38,CARD,insufficient_balance,0.6833183680612941,1,1,2,0
1516.95,UPI,insufficient_balance,0.6465619572660528,1,6,6,1
180.57,CARD,temporary_bank_error,0.764387001699134,1,6,14,0
100.29,UPI,bank_timeout,0.6373965017941496,1,0,13,1
2552.36,UPI,insufficient_balance,0.7672894278181208,2,3,14,0
1090.55,UPI,insufficient_balance,0.8240574625882523,0,1,9,0
3563.55,CARD,insufficient_balance,0.5262809046614034,1,4,9,0
277.72,NETBANKING,bank_timeout,0.6635141032214336,1,5,1,1
1844.39,UPI,account_issue,0.5786372261612558,1,3,5,0
7106.87,UPI,insufficient_balance,0.8721432617478853,1,3,17,0
1668.54,UPI,temporary_bank_error,0.6024916362935945,1,6,14,0
1446.04,UPI,account_issue,0.9018497286292634,1,4,6,0
1106.06,CARD,invalid_payment_details,0.8388481008726688,1,1,19,0
227.95,UPI,insufficient_balance,0.8147615428231759,2,2,15,0
4253.82,CARD,insufficient_balance,0.8619874123958766,0,2,3,0
595.35,UPI,bank_timeout,0.7058118396661407,0,6,13,1
1816.17,UPI,bank_timeout,0.7673401634150527,2,0,10,0
229.74,UPI,insufficient_balance,0.92171988780299,1,4,17,1
337.15,UPI,temporary_bank_error,0.9466926613578578,0,5,6,1
4605.87,CARD,invalid_payment_details,0.6214460158063543,0,4,1,0
774.87,UPI,insufficient_balance,0.4117586694040058,2,0,2,0
4690.41,UPI,invalid_payment_details,0.6795226730088275,1,0,8,0
1014.11,CARD,bank_timeout,0.7040438056434175,2,6,2,0
173.83,NETBANKING,insufficient_balance,0.7187168659034403,1,1,10,0
2675.97,CARD,insufficient_balance,0.557490811008152,0,0,19,1
607.96,UPI,insufficient_balance,0.8323463138401036,0,3,15,1
2205.45,UPI,insufficient_balance,0.5425690689180894,0,1,11,1
1124.63,CARD,insufficient_balance,0.7962508781984883,0,5,19,0
234.37,CARD,bank_timeout,0.6190675995085316,1,4,16,1
1292.45,UPI,insufficient_balance,0.5218472495627144,1,6,5,1
9859.82,UPI,insufficient_balance,0.843579319550594,1,3,15,0
1795.41,UPI,insufficient_balance,0.5945551718196946,3,6,18,1
1035.34,UPI,insufficient_balance,0.7748558675046242,2,0,9,0
3214.23,UPI,bank_timeout,0.7977875447906891,3,2,21,0
1353.8,UPI,insufficient_balance,0.5958463714365424,2,1,15,0
1352.26,UPI,network_error,0.6692580413318331,2,3,17,1
368.11,UPI,insufficient_balance,0.45658792994270087,2,6,3,0
1385.54,UPI,insufficient_balance,0.7995969790183908,0,1,14,0
3088.51,UPI,invalid_payment_details,0.6231285209896953,3,0,4,0
475.3,UPI,bank_timeout,0.7274007420437096,0,0,9,1
4557.35,NETBANKING,bank_timeout,0.687472862390489,0,1,9,0
1000.54,UPI,insufficient_balance,0.5551787224680618,1,1,20,0
451.34,CARD,network_error,0.478922087677841,0,5,15,1
2973.91,CARD,temporary_bank_error,0.7838898086563718,0,0,15,1
823.21,UPI,insufficient_balance,0.5690574570885423,1,3,12,0
2343.77,UPI,insufficient_balance,0.6685337945403229,1,1,11,0
819.13,UPI,bank_timeout,0.5834280996236948,1,2,16,1
1032.95,CARD,insufficient_balance,0.6020698096387649,1,2,2,0
1796.44,UPI,temporary_bank_error,0.8982546277254843,2,5,0,1
1466.89,UPI,bank_timeout,0.4636457476670771,2,3,6,0
149.08,CARD,insufficient_balance,0.9317403895077684,3,6,3,0
357.36,CARD,insufficient_balance,0.688979168240458,0,4,9,0
2777.79,UPI,insufficient_balance,0.9701171321729318,1,1,23,0
960.89,CARD,insufficient_balance,0.7205243663861672,1,3,22,0
649.54,UPI,network_error,0.6025010731784249,2,3,17,0
281.86,CARD,insufficient_balance,0.44588273387185295,1,5,8,0
372.51,UPI,insufficient_balance,0.6103007667945209,1,1,18,0
145.21,CARD,insufficient_balance,0.5712864743978563,0,2,2,0
991.0,UPI,account_issue,0.7481324632981263,2,1,20,0
602.79,UPI,insufficient_balance,0.7584293168634465,1,1,13,0
417.14,UPI,insufficient_balance,0.3493589675126227,0,3,19,0
1024.41,CARD,insufficient_balance,0.8046281807821294,1,4,4,1
1578.09,UPI,insufficient_balance,0.6227337699769354,0,2,13,1
8894.58,UPI,temporary_bank_error,0.8001863744435411,1,3,16,1
241.8,UPI,bank_timeout,0.5940065958204163,1,0,19,1
3496.02,UPI,insufficient_balance,0.7726542564126564,0,1,0,0
2901.84,CARD,temporary_bank_error,0.8226738620664673,2,2,9,0
503.16,NETBANKING,insufficient_balance,0.9223311691429514,0,1,18,1
1343.77,CARD,account_issue,0.4554390609761627,0,6,0,0
693.93,CARD,network_error,0.5241586091047467,2,3,1,0
1320.4,UPI,bank_timeout,0.9334566750070261,2,0,12,1
4959.85,UPI,bank_timeout,0.7692675675020643,0,4,4,0
2009.43,UPI,invalid_payment_details,0.6679729585045244,3,5,7,0
1823.67,NETBANKING,bank_timeout,0.7152561998103697,1,2,7,1
713.15,CARD,insufficient_balance,0.7460735568634547,0,6,21,0
248.62,UPI,insufficient_balance,0.5989655984243435,1,4,18,1
890.28,UPI,insufficient_balance,0.4383385043595243,2,0,15,1
3665.09,UPI,bank_timeout,0.9082907602973782,1,3,18,1
238.13,UPI,insufficient_balance,0.5631134502658668,1,2,23,0
381.81,CARD,insufficient_balance,0.5776660835191412,0,6,6,0
1244.22,UPI,bank_timeout,0.9510648721859848,1,3,13,1
409.67,CARD,bank_timeout,0.8159902060957037,0,1,19,1
496.45,NETBANKING,insufficient_balance,0.7359396809583084,2,0,16,0
717.95,CARD,insufficient_balance,0.6098258517055614,1,5,14,0
279.89,NETBANKING,insufficient_balance,0.8401510746024167,2,1,12,1
414.01,UPI,insufficient_balance,0.7433880531019103,0,1,23,0
2215.93,NETBANKING,bank_timeout,0.9371266751789292,2,2,16,0
296.67,UPI,insufficient_balance,0.8007369114611577,0,5,20,0
221.88,CARD,account_issue,0.8472710590786728,0,0,3,0
584.04,UPI,insufficient_balance,0.6765079507855628,1,4,20,0
2280.06,UPI,insufficient_balance,0.6383395455662615,1,3,13,1
900.62,UPI,temporary_bank_error,0.4853222269954316,0,2,17,0
689.12,UPI,bank_timeout,0.6101167641784693,0,3,15,1
1146.37,NETBANKING,insufficient_balance,0.6264710402781434,0,3,6,0
191.39,CARD,invalid_payment_details,0.8052018142175063,1,3,14,0
1798.5,UPI,insufficient_balance,0.6687862102955753,0,5,18,0
1609.11,UPI,temporary_bank_error,0.6964488493968232,1,4,7,0
728.28,CARD,insufficient_balance,0.6818986864830292,0,6,1,0
2998.67,UPI,invalid_payment_details,0.7972424016120883,2,5,12,0
355.14,CARD,insufficient_balance,0.5297299909558735,0,0,14,1
3387.71,UPI,temporary_bank_error,0.6227720811164501,0,3,16,1
1279.84,CARD,bank_timeout,0.7958974712641751,1,1,20,1
783.25,NETBANKING,insufficient_balance,0.903655824169976,3,6,21,0
1075.05,UPI,invalid_payment_details,0.4679755062502651,0,3,3,0
985.09,UPI,insufficient_balance,0.77051002308134,0,6,11,1
3715.55,NETBANKING,account_issue,0.8264764674085027,0,5,0,0
373.65,NETBANKING,network_error,0.7397718056241809,2,2,1,0
511.57,NETBANKING,account_issue,0.8925016503171281,2,3,8,0
3091.16,UPI,insufficient_balance,0.9441666550383232,1,6,20,0
604.54,UPI,temporary_bank_error,0.7330897390789689,2,5,10,1
2698.72,UPI,bank_timeout,0.9357112971913621,1,5,3,1
5999.53,UPI,insufficient_balance,0.4457699302244485,0,4,16,0
733.78,CARD,insufficient_balance,0.7672963953268681,1,3,7,1
2167.57,UPI,account_issue,0.7324458353563758,1,5,18,0
345.95,CARD,invalid_payment_details,0.8168378664832316,0,0,4,0
2332.59,NETBANKING,network_error,0.5740647325299818,1,6,5,0
1338.66,NETBANKING,insufficient_balance,0.6027389184164892,1,1,6,0
1759.95,UPI,insufficient_balance,0.4132563959026454,1,3,18,0
575.03,UPI,bank_timeout,0.8696539459066441,2,2,20,0
208.29,CARD,insufficient_balance,0.645687458882113,1,6,4,0
1813.93,UPI,insufficient_balance,0.38008752140389057,1,2,8,0
139.3,CARD,network_error,0.6223776705272632,0,6,7,0
798.43,CARD,insufficient_balance,0.7253384062982955,0,0,2,1
2810.68,UPI,insufficient_balance,0.8590321265808829,0,6,17,0
1328.62,UPI,insufficient_balance,0.7605477289963455,0,1,4,0
7695.13,UPI,bank_timeout,0.7116231914466905,0,0,8,1
3056.75,CARD,network_error,0.717889014724595,1,5,8,0
570.27,UPI,account_issue,0.4720652336317389,2,5,20,0
1127.0,CARD,network_error,0.8375171763240422,1,1,7,0
1045.9,NETBANKING,insufficient_balance,0.7084509927763144,0,6,16,0
225.39,UPI,invalid_payment_details,0.7564666526250677,1,6,9,0
428.2,NETBANKING,bank_timeout,0.8069187132444576,0,1,5,0
625.93,CARD,temporary_bank_error,0.7389969716260696,2,4,21,0
143.13,CARD,temporary_bank_error,0.9886062712232649,0,0,23,1
1149.97,UPI,bank_timeout,0.820687398620565,1,0,21,0
854.85,UPI,temporary_bank_error,0.3466215711277251,1,5,1,0
205.84,UPI,insufficient_balance,0.6288049013364393,1,1,6,0
1642.89,UPI,insufficient_balance,0.6539032193272407,1,6,16,0
2243.68,UPI,insufficient_balance,0.7939693514395936,2,4,10,1
1376.14,CARD,bank_timeout,0.45208389798284776,2,4,23,0
793.09,UPI,network_error,0.7938756066593554,1,1,4,0
1981.17,NETBANKING,temporary_bank_error,0.4378301990612114,1,5,9,1
2165.1,UPI,bank_timeout,0.51805663850994,0,3,6,1
1491.3,UPI,account_issue,0.8497475939649741,1,4,10,0
480.77,UPI,invalid_payment_details,0.8493048066422051,0,1,3,0
1446.06,NETBANKING,bank_timeout,0.9458985274861876,2,5,5,0
3624.53,UPI,insufficient_balance,0.34535071077028956,3,5,23,0
603.88,UPI,invalid_payment_details,0.5912003558199294,0,5,10,0
8936.86,NETBANKING,bank_timeout,0.6966812429187389,0,1,20,1
648.31,UPI,account_issue,0.698471224554874,0,5,14,0
1132.75,CARD,network_error,0.8855390182613812,2,5,9,1
559.76,UPI,insufficient_balance,0.8462120956645274,1,0,6,0
1370.97,UPI,insufficient_balance,0.7181484002652035,0,1,14,0
192.05,UPI,insufficient_balance,0.6905579694191868,1,0,20,0
635.21,NETBANKING,insufficient_balance,0.7757857766158764,0,6,9,0
367.92,NETBANKING,invalid_payment_details,0.6174996519067569,1,0,15,0
1255.56,UPI,bank_timeout,0.7405505521841451,1,4,2,1
2964.45,UPI,insufficient_balance,0.8407535564087609,1,6,3,0
2092.27,UPI,insufficient_balance,0.8062574863790153,0,1,12,0
102.34,UPI,bank_timeout,0.8454397261399786,2,2,11,0
8451.25,UPI,insufficient_balance,0.7358352913268106,0,1,5,0
1473.33,UPI,insufficient_balance,0.5667892403235165,1,1,22,0
504.47,UPI,insufficient_balance,0.8999797568982871,0,1,20,1
1283.22,UPI,bank_timeout,0.5301525705879063,1,0,0,1
1307.92,CARD,temporary_bank_error,0.7516752241284214,0,6,7,1
562.93,CARD,temporary_bank_error,0.8283518764757803,0,2,10,1
1336.64,UPI,bank_timeout,0.5288495136791197,1,3,6,0
597.36,CARD,bank_timeout,0.8716238973649835,2,2,19,1
731.9,UPI,network_error,0.842699957073606,0,2,18,1
552.1,UPI,insufficient_balance,0.9135752808181403,0,3,7,0
261.73,CARD,insufficient_balance,0.707615850005074,0,1,4,0
1268.81,CARD,insufficient_balance,0.848952412733852,1,6,13,0
1969.04,UPI,insufficient_balance,0.4523490667301174,0,1,3,0
1835.15,UPI,insufficient_balance,0.7405539087588974,0,0,4,1
2489.72,NETBANKING,network_error,0.6685625063215228,0,3,18,1
1516.77,CARD,insufficient_balance,0.6953432485047195,1,6,10,1
643.73,CARD,insufficient_balance,0.9223596851950243,1,1,13,0
2539.35,CARD,network_error,0.5337633709660171,0,2,10,0
282.16,UPI,network_error,0.7513479463442404,2,5,14,1
445.56,UPI,insufficient_balance,0.8326932792362775,1,4,15,0
418.13,NETBANKING,account_issue,0.22203484665129705,2,2,14,0
3229.41,UPI,network_error,0.8615388616473983,2,4,2,1
2815.2,UPI,insufficient_balance,0.5854210636327871,2,3,21,0
1785.23,CARD,temporary_bank_error,0.37085435916967313,0,4,5,1
3203.28,UPI,insufficient_balance,0.7200824723639695,1,5,7,0
455.19,UPI,bank_timeout,0.8915249448494339,2,1,4,0
1554.01,UPI,insufficient_balance,0.8417739060367945,3,5,8,0
967.61,UPI,insufficient_balance,0.8197932691824333,1,1,2,1
2557.75,CARD,insufficient_balance,0.8316894953978844,1,6,10,1
977.28,UPI,network_error,0.7808403697522027,1,5,5,0
746.25,UPI,bank_timeout,0.7268186961633157,0,2,23,1
1883.54,UPI,temporary_bank_error,0.736906884868738,2,1,1,1
2633.76,UPI,network_error,0.7820027193594614,1,3,13,1
562.09,UPI,temporary_bank_error,0.9017712015185726,2,5,21,1
1031.66,UPI,insufficient_balance,0.29474402150414,1,3,1,0
380.53,CARD,insufficient_balance,0.7563851508681964,2,5,16,0
90.19,CARD,insufficient_balance,0.5468752852373511,0,3,5,0
1340.05,UPI,invalid_payment_details,0.7923145735523637,1,2,12,0
2016.07,UPI,insufficient_balance,0.666969953401642,0,0,8,1
1425.2,UPI,temporary_bank_error,0.797564418068309,1,4,10,1
156.09,UPI,insufficient_balance,0.6852572815238335,1,1,10,0
772.13,UPI,invalid_payment_details,0.46276132706809214,1,5,20,0
119.3,UPI,bank_timeout,0.6845719386681964,1,1,4,0
4314.35,UPI,bank_timeout,0.5974103107638731,1,0,2,0
370.16,NETBANKING,temporary_bank_error,0.6700457844388276,2,5,2,1
3848.36,CARD,invalid_payment_details,0.44770912153386455,0,0,6,0
2823.89,CARD,temporary_bank_error,0.7054034827086404,0,6,10,1
445.59,UPI,bank_timeout,0.6246609546654229,0,2,8,1
353.26,UPI,temporary_bank_error,0.7572787769105342,3,0,8,0
1556.77,UPI,network_error,0.9170488862122008,1,6,7,0
471.39,NETBANKING,invalid_payment_details,0.8639947130173229,2,1,6,0
1214.98,UPI,account_issue,0.5864403959555569,0,3,16,0
676.66,UPI,account_issue,0.9875717274131487,0,3,10,0
184.72,UPI,network_error,0.8252034719325964,5,1,4,1
117.86,CARD,account_issue,0.7896672465083695,1,6,3,0
1375.65,UPI,bank_timeout,0.5765427306147424,2,4,0,1
625.43,UPI,account_issue,0.7062278740465984,0,5,10,0
630.75,NETBANKING,insufficient_balance,0.7655473065473437,1,1,12,0
2199.23,UPI,network_error,0.8733950754986157,0,0,10,1
3545.53,UPI,bank_timeout,0.8415990427911533,0,1,8,1
835.02,UPI,invalid_payment_details,0.8604668511115544,1,6,12,0
780.08,CARD,network_error,0.8748218154424109,3,1,15,0
1808.3,UPI,bank_timeout,0.9705693887980651,1,0,9,1
282.33,UPI,insufficient_balance,0.4703808970939989,3,5,10,0
1370.8,CARD,invalid_payment_details,0.6946414645139908,4,4,15,0
1904.33,UPI,insufficient_balance,0.7787291416009274,0,1,3,1
2165.12,NETBANKING,invalid_payment_details,0.5772139793750509,0,5,13,0
158.1,CARD,network_error,0.8226913368825668,0,2,3,1
512.16,UPI,insufficient_balance,0.8949086313599909,0,3,23,1
455.66,UPI,temporary_bank_error,0.6628199453803386,0,0,8,0
1211.83,CARD,insufficient_balance,0.882390135122709,3,3,17,0
1773.56,CARD,insufficient_balance,0.8584517691928013,0,6,0,1
4898.63,CARD,insufficient_balance,0.7205425044558808,1,3,18,0
668.5,UPI,temporary_bank_error,0.8037154945825208,2,0,1,0
666.76,NETBANKING,account_issue,0.9424957863244601,1,6,16,0
3462.24,UPI,temporary_bank_error,0.8228948757410888,0,2,10,0
1475.24,UPI,insufficient_balance,0.5441283088425625,0,2,10,1
3895.79,NETBANKING,insufficient_balance,0.7482667430107747,0,2,17,1
1463.71,CARD,bank_timeout,0.832322251364548,1,0,11,1
344.77,UPI,bank_timeout,0.5643493835181191,1,6,18,1
289.13,NETBANKING,account_issue,0.9216150911726845,2,3,21,0
232.41,UPI,bank_timeout,0.3137053639021944,0,1,22,1
2126.12,UPI,insufficient_balance,0.8213592806459017,2,4,16,0
3599.67,CARD,insufficient_balance,0.6249347617501195,0,1,15,1
6969.94,UPI,bank_timeout,0.7753986235993959,2,3,4,1
2548.11,NETBANKING,insufficient_balance,0.26439559676382995,2,4,6,0
3508.13,CARD,temporary_bank_error,0.8942137339084918,2,5,11,0
613.99,UPI,temporary_bank_error,0.326284234317445,2,4,8,0
345.01,CARD,invalid_payment_details,0.7729789683798586,0,0,15,0
2565.94,UPI,insufficient_balance,0.6341414533655085,2,4,6,0
1665.17,UPI,insufficient_balance,0.8574700457724952,2,6,21,0
1221.02,NETBANKING,bank_timeout,0.505078002024037,1,2,4,1
1615.45,CARD,account_issue,0.791146956149622,3,3,12,0
1515.02,UPI,temporary_bank_error,0.5674858967577656,0,1,19,0
3959.28,UPI,invalid_payment_details,0.7178869850355659,0,3,18,0
4003.75,UPI,insufficient_balance,0.4856650633624669,2,4,11,0
1889.79,UPI,temporary_bank_error,0.7016146828639896,0,3,21,1
2554.99,UPI,insufficient_balance,0.8506373397370081,0,2,3,1
1833.65,UPI,invalid_payment_details,0.6862725586737772,0,0,18,0
691.48,UPI,bank_timeout,0.8027203287956138,0,0,16,0
2336.86,CARD,network_error,0.8658772593974539,1,3,9,1
271.92,UPI,network_error,0.4973417006992247,2,5,0,1
3146.01,UPI,invalid_payment_details,0.9825332694293145,1,6,3,0
332.11,NETBANKING,network_error,0.6529387158084735,0,5,13,1
1459.43,UPI,invalid_payment_details,0.47248080058863484,0,1,17,0
470.99,CARD,insufficient_balance,0.606498202114703,0,4,7,1
1907.2,UPI,invalid_payment_details,0.3495989034053533,2,5,1,0
